PostalCode,PhoneAreaCode
50968,0221
50969,0221
50996,0221
50997,0221
50999,0221
51061,0221
51063,0221
51065,0221
51067,0221
51069,0221
51103,0221
51105,0221
51107,0221
51109,0221
51143,0221
51145,0221
51147,0221
51149,0221
51467,0221
56767,02657
04936,035361
15518,033678
16866,033975
04895,035365
09326,034381
56767,02692
17506,038353
19246,038851
54472,06536
03058,035605
19273,038841
06712,034424
73257,07024
55278,06737
06493,039484
97953,09340
66851,06372
15711,03375
55606,06765
75203,07232
16909,033965
97486,09525
39175,039292
89551,07328
01936,035795
86343,08231
82549,08179
07426,036738
88376,07587
09306,03737
53426,02646
78126,07725
96167,09207
02829,035826
09306,037202
78598,07429
16833,033922
24799,04339
38875,039454
38154,05353
39606,03937
21255,04180
86669,08433
01824,035021
61462,06174
92281,09665
08412,03761
09471,037343
02699,035931
53639,02223
07336,036732
66871,06384
16928,033989
06420,034691
95692,09632
39629,039089
18239,038207
66917,06375
95176,09292
78462,07531
78464,07531
78465,07531
78467,07531
54329,06501
94357,09963
14793,033830
83329,08681
07819,036482
54574,06594
03058,035605
85570,08121
16845,03391
73577,07176
71404,07151
04936,035364
34497,05631
39175,039222
06258,0345
14913,033746
66871,06381
07554,036602
18230,038294
19243,038852
54306,06505
56370,06486
06905,034925
34327,05665
18299,038459
54317,06588
08539,036645
99998,036025
70825,07150
70806,07154
54675,06566
41352,02161
17419,038378
56288,06762
14547,033204
85092,08456
85092,08456
02923,035894
24354,04354
06869,034923
17459,038375
73642,07182
04931,035341
99510,036464
07806,036481
04849,034243
04895,035365
39606,039391
15848,033674
14913,033744
94149,08536
03226,035433
01979,03574
17099,039607
22929,04159
22929,04159
06366,03496
99441,036425
06254,034638
53518,02691
56736,02651
56767,02657
82288,08144
66879,06371
09306,03737
89359,08221
14715,033874
25832,04861
16866,033972
06231,03461
93444,09941
54340,06507
54673,06564
19077,03868
57635,02686
17291,039859
16775,03306
15864,033672
17329,039746
54552,06592
87647,08377
07586,036606
66894,06337
14778,033835
14798,03381
84559,08638
76703,07250
82152,089
83364,08666
99752,036338
18292,038458
18445,038323
19348,03876
14476,0331
21726,04140
47559,02826
14806,033841
16827,03391
99195,036371
99448,036450
36419,036967
82493,08823
85402,08166
16818,03391
23992,03841
56288,06762
17237,039822
56283,06747
72505,07576
04910,03533
01561,03522
02957,035771
06682,034443
15910,035472
01561,035755
87724,08332
99819,03691
74238,06294
99439,036451
54673,06554
02906,035893
37434,05507
15926,03544
47798,02151
47799,02151
47800,02151
47802,02151
47803,02151
47804,02151
47805,02151
47807,02151
47809,02151
47829,02151
47839,02151
19386,038733
37547,05563
67757,06308
01731,035206
01623,035246
19205,03886
39624,039080
16766,033055
19300,038756
25376,04824
25361,04824
25774,04882
16945,033968
25569,04821
25569,04824
18233,038294
23827,04557
19288,038751
74594,07957
88079,07543
73116,07161
73116,07161
56630,02632
53560,02645
06712,03441
82439,08841
83708,08029
52372,02422
16559,033054
19348,038789
37351,036075
67806,06363
57223,02732
97892,09342
39606,03937
16775,03307
06231,03462
19357,038783
67706,06307
04617,034498
09648,034327
67819,06358
14715,033874
14550,033207
17391,039723
17091,039600
65830,06192
06774,034955
19294,038755
07751,036425
07751,036425
93449,09978
18198,038207
19065,03866
19386,038733
23970,03841
04924,035341
24644,04392
17268,039886
24217,04344
07387,036626
37308,036082
63829,06024
99441,03643
96317,09261
76709,07253
61476,06173
83546,08073
87758,08394
84178,08702
25709,04856
24395,04643
24119,0431
25597,04828
55767,06787
18236,038292
24848,04624
57612,02688
21529,04104
01945,035755
66957,06335
39397,039264
06895,034920
06193,034603
17440,038370
04509,0341
66909,06386
39387,039424
54536,06541
54675,06566
83559,08073
17129,039999
39615,039386
56642,02652
15913,035471
16259,033451
15848,03366
18246,038466
17309,039743
17217,03962
21483,04153
86381,08282
09434,03735
24217,04344
56244,02626
55483,06543
21732,04753
25554,04823
92703,09682
15711,03375
16356,033438
23628,04508
23628,04508
26736,04923
17440,03836
24796,04351
06242,034633
53547,02638
25727,04830
82494,08825
56593,02687
19273,038841
17391,039723
23974,03841
39291,039223
21483,04153
17349,03968
02627,03591
18292,038457
73329,07331
04668,034386
06268,034771
18317,038223
16928,033989
22958,04154
25712,04855
25572,04858
16845,033928
76773,07272
86556,08251
16928,033983
19322,03877
07980,036625
29416,039035
16818,033922
19412,038486
19258,038844
23948,038825
86707,08273
39524,039382
49459,05447
14806,033841
19217,038873
18225,038293
98547,036844
09496,037364
99189,036201
99189,036201
56244,02666
04808,034262
24211,04342
04808,034261
27624,04708
18276,038454
16928,03395
23898,04543
19230,03883
19386,038733
23829,04552
04420,0341
04420,0341
37359,036075
95508,09642
95326,09221
23911,04541
97900,09345
55471,06761
55471,06761
84036,0871
19288,038751
25495,04101
39539,039387
16306,033336
17139,039952
18442,038321
92245,09621
15859,033678
15838,033703
15806,033703
15938,035453
82282,08145
57629,02662
15848,033672
07751,03641
07751,03641
16306,033331
16866,033977
38486,039008
91358,09199
36093,0661
74653,07940
94550,08549
95362,09227
74635,07944
76456,07222
19386,038732
96328,09264
97273,09367
75057,07258
01819,035023
01737,035203
02796,035844
09484,037347
02797,035844
01824,035024
09548,037361
01468,035207
51515,02268
56581,02634
16792,039883
18246,038461
14913,033743
15910,035476
66869,06381
39291,039223
38486,039005
79790,07741
23948,03881
29482,05841
72127,07071
15328,033479
27449,04762
06193,034600
86500,08238
19243,038852
14798,033877
99955,036041
54655,06563
54655,06563
16866,033971
93164,09498
18299,038459
19273,038845
49824,05947
07646,036428
18249,038462
07330,036731
19348,038793
03205,035436
15913,035475
30880,05102
19273,038845
23898,04536
84082,08772
24235,04343
06922,035386
87760,08332
29331,05145
56170,02601
99518,036461
83552,08075
49549,05485
16321,03338
39279,039241
25926,04666
68526,06203
17329,039749
48366,02554
32791,05232
49828,05941
29413,039039
25566,04828
49774,05964
49757,05951
35633,06441
56112,02621
35094,06420
54675,06566
56288,02672
77933,07821
31246,05174
89150,07333
18279,038452
94551,09904
93462,09943
54649,06554
67466,06325
18069,0381
66894,06372
67245,06233
86862,08248
24238,04384
54316,06588
68623,06206
01561,035248
15913,033671
31195,05183
21769,04773
19372,038731
18586,038393
76829,06341
94405,09951
79312,07641
89361,08222
31628,05025
14715,033874
16278,033335
56814,02653
23769,04371
67706,06307
37136,05507
25554,04823
06188,034602
86899,08191
82290,089
54526,06575
25572,04858
07338,036734
84028,0871
84030,0871
84032,0871
84034,0871
84036,0871
66849,06371
74532,07904
31087,05181
08258,037422
24977,04636
94264,09921
01465,035201
01465,035201
25485,04123
38871,039458
38685,05326
16818,033932
27607,04743
49838,05904
63225,06103
19067,03866
19412,038483
18246,038461
91799,09145
29413,039038
88085,07543
09636,037322
89129,07345
07919,036645
57520,02661
57537,02742
66909,06384
85416,08761
98667,036874
33449,05248
76744,07275
08428,03761
06179,034601
74243,07131
74595,07905
06667,034424
06729,03443
29484,05865
06268,034636
88515,07376
25863,04684
40764,02173
56729,02655
91474,09164
15926,035454
19399,038736
30851,0511
30853,0511
30855,0511
56459,02663
99880,03622
73453,07366
73453,07366
18320,038225
18320,038225
19273,038855
01819,035032
08439,03761
25842,04672
24214,04346
21514,04155
04618,034497
14913,033742
55450,06704
86571,08433
04938,035365
86863,08239
07381,03647
85465,08762
04889,034221
04931,035342
06571,034672
39590,039322
65558,06439
63505,06184
91094,09133
38895,03941
04657,037381
23992,038429
55569,06754
39171,039205
08134,037603
07957,036625
07937,036628
90579,09101
26465,04972
86853,08232
52379,02423
14557,033205
15518,03361
98704,036785
91731,09856
35428,06403
18279,038456
67808,06302
09603,037328
29364,05082
16928,033984
84085,09452
56729,02655
18334,038320
24852,04609
54308,06501
99986,03601
24631,04329
27299,04232
86462,08271
55758,06786
67746,06788
66894,06372
83512,08071
17139,039953
19249,038855
23881,04542
16359,033397
17192,039934
19309,038780
21483,04153
17217,03962
93138,0941
17248,039833
23847,04534
54597,06554
54612,06553
19246,038858
17440,038374
49688,04472
06408,03471
24598,04393
49762,05933
35321,06405
56288,06762
56759,02653
87493,08374
87761,08336
55452,06704
67319,06356
03058,035605
03116,035602
02991,035722
06636,034462
99880,03622
01979,03574
73466,07363
79787,07741
99819,05654
97922,09343
63925,09372
69514,06201
56291,06746
23923,038823
31867,05043
27389,04267
21481,04153
37697,05273
31714,05721
01778,035054
77886,07841
91207,09123
63846,06093
54533,06572
83410,08682
53533,02693
79725,07763
55487,06543
74348,07133
94526,09905
82041,089
86502,08272
89415,09072
67229,06238
54649,06554
88471,07392
56379,06439
98724,036702
08491,03765
55568,06753
04924,035341
07387,03647
07806,036481
04838,034243
01936,035795
02991,035722
77794,07802
75385,07053
08312,03774
83362,0861
96169,09544
89584,07375
36341,06641
78730,07422
99826,036924
67742,06382
92283,09186
67308,06351
73111,07332
56355,06772
36369,06643
64686,06254
96486,09561
87763,08394
56472,02661
55483,06543
02708,03585
02708,03585
02708,035877
15898,033652
07937,036628
66822,06881
66904,06383
17322,039749
06420,034691
06922,035386
24306,04522
15326,033604
04936,035364
86983,08862
57537,02742
25917,04662
16845,03391
07589,036604
16767,033052
26789,0491
31633,05761
15868,033671
14476,033202
06895,034924
26529,04936
19067,03866
23816,04552
87764,08330
19336,038791
48739,02566
99438,03643
99438,03643
25774,04882
26892,04962
83364,08666
25776,04882
83739,08025
07349,036653
07778,036653
04617,034343
94526,0991
56332,02607
24211,04522
23883,04542
24361,04351
14797,03382
16565,03301
14823,033848
99441,036453
91611,09820
38165,05308
74251,07134
31275,05132
19243,038852
15913,035471
88637,07466
94339,09427
15910,035473
42799,02175
54619,06559
63849,06028
56759,02653
38542,05373
06268,034771
36433,03695
53518,02691
54673,06564
99735,03631
66978,06397
69181,06224
76774,07272
99880,03622
97274,09364
91227,09120
37327,03605
70771,0711
74211,07131
73568,07176
07985,036621
56291,06746
67822,06362
76829,06345
73575,07175
06917,03537
03226,03542
89340,08221
04668,034386
01665,035246
02991,035722
04103,0341
04105,0341
04107,0341
04109,0341
04129,0341
04155,0341
04157,0341
04158,0341
04159,0341
04177,0341
04178,0341
04179,0341
04205,0341
04207,0341
04209,0341
04229,0341
04249,0341
04275,0341
04277,0341
04279,0341
04288,0341
04289,0341
04299,0341
04315,0341
04316,0341
04317,0341
04318,0341
04319,0341
04328,0341
04329,0341
04347,0341
04349,0341
04356,0341
04357,0341
55767,06787
06618,0365
04703,034321
06667,03443
19258,038842
85304,08441
83552,08074
67292,06352
07937,036628
39279,039241
55779,06789
54340,06507
17209,039922
17168,039977
66969,06331
49459,05447
49448,05443
32657,05261
29485,05883
07819,036482
27809,0421
84435,08083
38268,05344
06528,03464
09514,037367
99976,036023
27419,04282
08485,037606
99976,036027
87663,08364
49525,05904
49838,05904
88167,08383
98660,036873
83661,08042
37627,05532
57368,02721
19336,038791
73252,07026
23738,04363
19374,038727
37318,036083
24632,04192
85101,08456
16833,033932
19309,038792
19406,038785
19348,038780
79853,07653
71229,07152
95666,09633
17375,039774
33818,05208
19376,038729
39615,039384
39264,03923
83364,08666
04720,034325
15324,033475
67823,06755
39638,039088
01623,035241
08626,037423
99610,03634
08412,03761
08539,03761
07819,036482
09573,037291
53547,02644
92705,09659
16259,033451
35638,06473
06237,03462
09306,034381
95191,09292
19288,038754
71397,07195
91359,09197
07338,036734
09306,03737
99439,036451
56244,02602
02794,03586
98617,036949
91578,09823
56599,02631
01594,035266
01594,035266
03058,035602
88299,07561
07422,036739
17498,038373
24161,0431
17192,039953
51371,0214
51373,0214
51375,0214
51377,0214
51379,0214
51381,0214
23970,03841
17168,039975
25923,04663
17213,039932
15306,033602
06386,034977
06369,034978
35423,06404
98739,036701
08318,037462
09244,037208
33165,05295
77839,07227
91586,09827
97840,09352
01896,035955
09638,037323
16818,03391
17259,039831
95192,09288
54619,06554
07366,036651
35104,05636
96215,09571
01855,035971
98743,036703
98744,036705
15345,033434
01609,035263
09350,037204
72805,07129
07338,036734
08115,0375
73669,07153
03238,03531
14913,033746
16230,03334
39615,039396
01778,035054
31618,05023
34396,05676
38704,05346
07368,036640
15377,033433
56479,02667
99330,036205
16559,033054
16909,033962
16559,033054
15868,033671
18196,038204
07368,036640
04758,03435
55494,06764
01825,035025
99510,036462
65835,069
06528,034659
56290,02672
01561,035248
01465,03528
49536,05483
14715,033876
14913,033745
16248,033362
19294,038755
17391,039721
17375,039771
54597,0651
56357,06771
56858,06545
54470,06531
72419,07577
03130,03563
03238,035329
06120,0345
54636,06569
14913,033745
18299,038459
29416,039032
25770,0481
15306,033470
14641,03321
18528,038302
28865,04298
08491,03765
55606,06757
57629,02662
74838,06287
09212,03722
65549,06431
65550,06431
65551,06431
65552,06431
65553,06431
65554,06431
65555,06431
65556,06431
67117,06236
63694,06047
15864,033677
22959,04154
53506,02643
56729,02656
06928,035384
07580,036608
07819,036481
83552,08075
24214,04346
39264,039246
88131,08382
94227,09922
03103,035751
25791,04836
35440,06403
57629,02666
66851,06307
94518,08553
98646,036875
01945,035755
15864,033677
16321,030
16928,033982
17111,039996
19322,03877
67473,06325
88161,08381
15838,033702
64678,06255
66903,06386
95460,09273
07589,036604
55481,06763
99198,0361
99198,0361
49699,05957
37318,05652
24969,04604
31698,05725
07768,036424
51789,02266
14913,033741
16835,033933
23923,038828
39638,039084
03238,03531
39596,039388
29690,05073
06928,035384
49808,0591
49809,0591
49811,0591
67360,06344
56291,06746
56317,02684
76351,07247
91717,09832
52441,02462
16831,033931
31636,05027
63589,06051
18292,038457
14822,033844
27624,04745
16833,033927
53545,02644
98743,036701
07646,036426
59510,02923
56357,06775
99752,036338
59555,02941
59556,02941
59557,02941
59558,02941
01945,035752
03205,035329
56767,02657
96170,09549
54587,06597
25992,04651
06918,035383
96123,09505
02708,03585
74931,06226
14913,033747
06193,034603
06925,035389
07356,036651
06780,034956
07751,036427
16321,03338
04626,034496
06618,034422
04509,034208
18314,038324
06369,03496
04552,03433
39279,039245
06184,0345
74369,07143
57629,02666
83552,08075
17321,039754
25551,04877
39359,039057
14806,033843
23923,038828
39240,039294
17459,038375
39446,039265
04617,034498
56332,02605
76597,07083
79843,07654
16845,033974
25551,04826
93470,09943
24806,04335
83559,08073
25746,0481
34253,05605
84494,08637
16845,033973
07907,03663
53797,02246
18551,038302
16356,033398
01847,03501
18276,038458
35792,06471
49393,04442
32584,05732
67727,06302
67744,06382
97816,09352
35102,06462
65558,06430
02999,035724
04895,035363
85655,08093
84180,08731
17509,038352
24888,04641
39326,039208
17121,039998
94359,09964
19406,03847
35457,06406
67744,06753
56357,06772
01623,035241
54338,06502
54472,06531
54340,06502
49624,05432
91475,09193
56295,02625
89173,07336
55237,06734
25582,04892
24644,04322
24366,04358
15757,033766
24250,04302
65391,06726
73547,07172
56346,06771
79539,07621
79540,07621
79541,07621
64653,06251
54317,06500
26901,05954
55296,06138
39615,039397
66679,06872
07318,036736
54492,06532
06647,036377
72290,07446
39615,039386
08294,037754
39291,039222
23996,038423
01665,035246
73107,07161
07356,036737
49504,05404
08606,03741
24878,04621
79807,07745
56843,06543
24340,04351
21493,04151
16775,033094
14974,03378
25864,04843
74245,07130
17398,039726
19217,038872
27612,04744
39291,039225
32312,05741
15907,03546
03222,03542
19249,038855
27729,04793
23992,038422
29488,05843
23552,0451
23554,0451
23556,0451
23558,0451
23560,0451
23562,0451
23564,0451
23566,0451
23568,0451
23569,0451
23570,0451
19077,0385
19288,038753
17509,038354
14806,09254
03103,035751
23972,03841
17379,039777
39264,039242
04827,03425
19069,03867
19249,038855
19386,038731
18249,038481
19348,03876
19348,03876
16845,03391
23898,04536
29439,05841
24395,04632
04613,034492
15926,03544
29487,05844
06727,03441
57629,02662
54424,06504
14943,03371
17375,039775
16306,033331
14778,033835
39606,039391
19243,038852
38489,039003
14913,033748
58507,02351
58509,02351
58511,02351
58513,02351
58515,02351
29394,05824
39517,039361
21379,04153
14943,033731
16248,033365
23923,038821
23992,038422
31702,05725
18314,038227
59348,02591
17207,039931
36251,06670
17291,039854
71634,07141
71636,07141
71638,07141
71640,07141
71642,07141
95364,09227
14974,03378
67059,0621
67061,0621
67063,0621
67065,0621
67067,0621
67069,0621
67071,0621
55278,06249
19288,03874
96337,09263
66996,06393
37635,05534
02797,035844
03205,035329
76848,06392
83377,08661
03238,035322
09385,037295
32676,05283
16928,033983
17179,039972
31711,05722
92706,09607
17495,038373
16837,033923
14823,033843
24816,04875
24816,04337
67466,06325
14943,033204
99885,036257
06869,034901
97511,09382
04626,034495
25774,04882
54597,06556
21335,04131
21337,04131
21339,04131
21391,04131
44532,02306
44534,02306
44536,02306
27616,04748
18239,038295
48480,05906
16248,033365
14778,033831
09328,037383
07980,036625
92331,09492
17194,039953
06254,03461
24850,04625
23689,04504
23689,04504
39264,03923
14806,033841
17506,038353
18276,03843
18442,03831
67363,06347
21483,04153
26524,04931
19386,038731
06295,03475
06886,03491
24321,04381
19322,03877
25842,04672
22952,04154
25585,04872
17440,038377
06317,03475
14806,033846
17258,03964
19258,038842
37318,036083
38729,05383
24235,04343
23996,038424
04720,034325
38835,039421
19246,038851
56290,02672
64750,06165
06686,034444
56826,02677
25355,04123
89440,09089
54617,06559
03172,03561
17291,039861
19209,038874
56729,02656
17279,039888
56346,06773
24975,04634
04924,035341
06388,03496
27249,04272
24404,04642
04827,034292
54673,06524
56290,02605
67686,06374
37318,036087
55758,06781
83329,08681
99441,036454
39104,0391
39106,0391
39108,0391
39110,0391
39112,0391
39114,0391
39116,0391
39118,0391
39120,0391
39122,0391
39124,0391
39126,0391
39128,0391
39130,0391
39291,039225
71106,07159
04916,03535
77972,07825
14789,033832
14789,033832
14715,039389
15831,03379
29416,039032
78601,07429
39517,03935
38822,03941
56459,0641
95695,09639
88441,07357
88167,08383
56850,06543
86747,09087
67317,06356
67487,06321
83555,08073
63814,06021
97350,09323
84048,08751
74535,07903
63533,06182
95336,09229
97320,09321
63477,06181
55116,06131
55118,06131
55120,06131
55122,06131
55124,06131
55126,06131
55127,06131
55128,06131
55129,06131
55130,06131
55131,06131
55252,06134
55252,06134
55246,06134
55246,06134
94501,08549
83368,08669
83552,08075
82216,08141
56291,06746
83558,08076
55481,06763
71672,07144
71672,07144
54655,06563
57629,02747
54655,06563
54426,06504
17139,03994
82216,08142
94094,08573
17213,039932
23714,04523
84333,09954
04936,035361
19294,038755
88167,08383
23936,038824
84066,08772
17217,03962
19294,038750
15326,033602
79429,07626
69254,07253
76316,07246
02694,035932
34323,05661
01744,03504
79364,07644
14913,033741
04720,034325
16515,03301
23923,038828
18279,038452
57636,02681
82291,08145
94437,09955
85077,08459
55595,0671
66399,06804
18184,038202
54429,06589
54531,06572
54649,06554
98693,03677
39524,039323
23738,04363
16845,033928
19417,038482
19357,038797
54441,06581
56769,02657
39359,039059
68159,0621
68161,0621
68163,0621
68165,0621
68167,0621
68169,0621
68199,0621
68219,0621
68229,0621
68239,0621
68259,0621
68305,0621
68307,0621
68309,0621
99628,036373
67822,06362
15328,033474
06343,034782
92708,09605
55413,06743
64743,06068
71672,07144
35037,06421
35039,06421
35041,06421
35043,06421
79232,07665
97276,0931
56653,02652
94553,09906
09496,03735
39365,0341
08626,037464
33428,05247
56357,06772
26529,04934
31094,05185
56269,02689
51709,02264
37696,05276
56242,02626
57629,02662
38368,05356
16775,033080
17309,039748
19205,038876
53507,02641
57612,02682
16348,03335
17219,03962
54484,06535
98530,036846
14641,03321
88677,07544
06779,034906
14641,03321
14913,03372
08352,03774
02829,035829
97514,09529
15528,033633
71706,07145
15748,033765
14974,033731
04416,0341
84163,08732
31608,05021
08258,037422
04420,034205
04720,034325
99819,036925
91801,09146
91477,09162
97348,09326
91459,09106
85229,08136
91478,09842
87733,08392
85570,08121
91480,09552
86865,08262
91613,09843
97340,09332
07330,036736
96257,09574
97828,09391
84533,08678
95352,09255
95168,09285
87616,08342
86748,09087
95615,09231
96364,09261
83487,08650
95509,09227
97342,09332
96275,09574
99195,036371
06667,03443
45768,02365
45770,02365
45772,02365
49448,05443
91080,09131
18337,038221
25709,04851
25709,04851
67297,06352
19376,038729
96126,09532
99994,036021
56271,02689
66646,06853
14476,033208
83250,08641
14715,03386
34431,02992
21436,04176
19260,038848
23972,03841
24238,04384
27327,04255
37318,036083
36404,036963
98693,03677
97340,09332
66894,06372
04895,035342
06528,03464
55627,06754
16727,03304
04924,035365
15306,033477
21439,04185
86688,09007
76359,07248
14913,033747
14778,033834
57644,02680
57627,02688
85417,08161
56761,02653
39340,039059
88437,07351
97711,09735
03238,03531
74252,07138
85376,08165
98646,03685
98666,036870
84323,08724
23972,03841
17209,039925
66506,06334
56869,06545
54597,06556
18239,038207
17168,039976
03159,035695
99510,03644
66909,06383
54597,06556
19372,038726
07751,03641
07751,03641
67294,06352
57520,02743
99735,036332
54649,06554
69256,06226
85419,08764
83364,08666
87665,08341
16909,033962
75433,07043
79689,07622
66500,06338
94151,08557
96349,09267
01594,03525
01594,03525
91807,09145
67133,06237
93142,09471
56244,02626
56727,02651
53508,02643
29416,039036
08541,037463
99441,036453
18230,038296
53894,02443
23909,04541
21358,0451
99880,03622
54636,06568
55606,06752
55767,06782
88074,07542
88074,07542
53340,02225
67149,06326
74909,06226
49459,05447
67744,06382
55566,06751
23847,04531
59964,02982
24994,04605
14827,033849
14827,033849
89441,09073
17391,039728
96484,09566
08393,03764
31715,05721
40667,02150
40668,02150
40670,02150
54531,06572
88709,07532
17111,039994
19205,03886
24594,04877
86750,09093
24799,04339
67735,06301
25588,04827
67678,06303
95694,09272
15936,035451
08539,037431
98634,036941
29413,039007
04626,034495
54552,06592
57635,02686
54346,06502
84561,08677
06456,03473
16356,033394
99994,036021
72537,07381
17291,039861
17375,039778
19372,038721
23936,03841
54636,06561
06386,034977
07806,036481
56584,02639
38527,05304
38536,05372
58540,02354
06721,034425
37276,05651
91802,09146
98617,03693
14913,033744
54570,06599
06463,034743
55590,06753
01662,03521
77974,07824
37290,05657
86405,08271
39326,0391
21406,04134
54538,06532
16230,03337
25704,04832
19273,038848
49324,05422
49326,05422
49328,05422
19309,038781
98746,036705
15806,03377
17429,038379
38489,039007
99441,036453
27249,04272
06918,035387
14913,033743
97638,09776
98634,036946
56581,02634
24109,04340
34212,05661
04808,034262
21493,04151
17209,039923
06642,0361
96117,0951
87700,08331
87766,08331
58706,02373
58708,02373
58710,02373
98631,036948
56743,02652
37308,03606
88512,07572
55490,06765
96529,03675
35794,06476
84152,08733
36219,05650
17326,039742
54310,06525
49637,05437
99996,036029
19376,038729
16775,033082
39175,039292
23923,038828
49716,05931
98673,036878
86504,08233
66589,06825
79291,07668
35799,06471
86415,08233
57629,02662
07950,036626
91732,09826
36460,036969
89188,07337
54597,06556
56283,06745
54426,06504
06217,03461
06618,03445
07619,036694
54318,0651
67271,06359
86690,09006
56753,02654
55627,06754
99947,03603
15848,03366
66978,06395
04932,03533
14913,033745
49586,05466
52399,02421
79249,0761
06369,03496
66663,06861
54439,06581
67746,06788
59872,0291
18230,038296
18230,038296
16307,033332
16775,03306
39326,039202
39606,03937
17498,038351
19357,038797
16928,03395
56820,02673
63875,06092
39624,039083
14778,033835
64409,06159
64409,06159
31867,05043
54636,06568
67724,06363
49832,05906
88605,07575
72469,07436
19374,038727
99880,036254
48629,02556
23972,03841
17111,039994
94526,0991
54675,06522
67582,06242
84562,08631
54634,06565
49497,05452
66693,06864
40822,02104
55777,06783
98639,03693
55481,06763
72555,07123
56414,06435
98744,036701
01994,035754
06905,034925
06217,03461
07646,036428
01809,035027
98746,036705
04610,03448
04680,03448
53520,02691
17322,039744
16945,033968
24980,04639
18356,038231
96247,09571
97513,09382
56288,06761
57610,02681
74544,0791
74545,0791
06386,03496
14797,03382
93185,09467
64720,06061
14552,033205
86866,08204
18586,038308
25938,04681
27632,04741
56357,06772
18239,038295
24848,04624
29303,05054
24247,04347
56132,02603
15751,03375
83714,08025
07819,036482
39649,039082
39649,039006
36404,036967
88487,0751
99826,036924
07422,036739
07407,036743
07751,036422
09456,03733
16775,03307
17348,03963
25866,04861
25840,04881
18461,038322
17268,039886
14715,03386
19300,038781
93468,09944
63897,09371
39590,039322
18519,038328
98631,036948
06246,034635
56729,02656
87719,08261
93349,08404
32423,0571
32425,0571
32427,0571
32429,0571
54310,06525
91077,09126
54518,06571
76872,07275
54518,06507
06729,034424
93098,09406
17209,039922
17252,039833
56377,02604
27632,04742
03205,035436
87547,08320
95511,09201
95490,09279
18276,038453
09224,0371
09224,0371
88441,07357
66851,06371
91734,09871
56370,06486
71560,07193
06542,034652
99195,0361
99195,0361
02763,03583
57537,02742
74597,07957
01855,035022
86868,08262
21720,04142
07819,036482
55758,06784
95158,09284
98590,03683
97785,09356
99955,036041
21770,04773
82293,08202
98574,03683
56858,06545
35756,02772
82481,08823
15749,033764
17268,039887
94360,09961
83559,08073
83364,08057
84335,08725
83364,08662
95666,09633
09648,03727
15848,033674
96268,09266
15299,033655
03205,03541
15890,033652
04720,03431
06888,03491
15913,035478
07646,036428
39291,039221
98590,03683
74219,06298
04838,034244
64397,06167
76829,06323
89426,09076
47441,02841
47443,02841
47445,02841
47447,02841
14715,03386
56424,02623
73563,07174
04931,035341
71696,07141
06791,034953
07987,03661
59519,02924
21493,04159
01723,035209
98708,036783
91096,09131
24405,04646
23966,03841
18246,038464
21647,0451
06618,0365
49696,04475
04579,034347
16827,03391
24113,04347
14715,039389
17237,039826
19300,038752
06343,034782
39579,039388
17219,039928
06869,034903
15345,033434
17217,03962
06628,034463
17091,039602
23879,04542
19348,038782
06543,034779
56414,06435
99869,036258
17449,038377
99192,0361
99192,0361
67591,06243
18246,038464
19069,03867
24797,04331
23996,038423
17194,039953
57520,02747
63776,06029
63853,06022
55278,06138
63933,09374
41061,02161
41063,02161
41065,02161
41066,02161
41068,02161
41069,02161
41169,02161
41179,02161
41189,02161
41199,02161
41236,02161
41238,02161
41239,02161
06926,035389
99198,036203
18182,038202
06556,0345
86751,09088
91614,09853
78087,07721
15528,033632
40789,02173
86653,09091
24248,0431
17375,039774
23619,04506
24576,04192
56729,02651
52156,02472
67590,06243
71297,07044
04617,034498
56410,02602
56754,02672
67826,06755
54472,06531
55234,06244
55569,06751
23948,038824
25597,04822
25597,04828
82272,08146
36433,03695
25554,04823
26802,04954
25436,04122
26427,04977
78345,07732
94554,09938
85665,08091
92709,09656
85368,08761
88422,07582
83565,08092
83379,08681
85452,08123
85376,08165
83379,08681
84164,08731
83739,08025
73565,07176
19230,03883
54497,06533
99735,036334
24594,04871
23743,04366
64546,06105
17406,038372
08262,037465
37186,05554
39599,039329
39264,039247
01468,035207
56865,06545
06193,034606
57583,02661
69509,06209
91804,09145
51597,02294
57629,02688
55494,06764
54317,06500
34326,05664
67294,06352
55758,06785
07646,036428
56290,06762
67808,06358
56283,02605
39343,039050
67591,06247
27321,04204
04838,03423
06528,03464
06918,035387
14806,033843
74821,06261
56767,02692
56424,02602
08543,037439
39326,039201
56254,02672
39291,039222
64756,06062
07907,036648
72116,07473
06193,034600
14715,033877
14715,033876
19322,038794
97786,09748
04668,034386
86753,09083
15741,033769
93099,09480
71159,07452
36419,036967
14778,033836
07381,036483
23795,04551
53804,02245
24238,04383
06249,034636
25361,04824
19300,038752
02906,035893
35325,06400
54558,06574
15837,033704
67685,06374
67685,06374
03229,035434
69427,06284
38539,05375
56254,02672
57614,02688
57555,02745
65623,06430
04769,034362
06928,035384
19322,038794
76461,07222
19348,038785
01778,035054
01809,035027
24582,04322
18276,03843
75417,07041
06888,034922
09241,03722
06774,03493
04931,035342
99869,036256
84453,08631
19205,038871
77796,07832
25548,04822
16567,033056
19075,038850
21493,04159
57587,02742
69242,06222
73347,07335
92360,09185
96172,09548
99974,03601
78259,07733
63165,06108
78570,07463
78357,07775
56291,06746
83364,08666
06862,034901
64367,06151
07919,036645
08468,03765
91735,09831
